bookkeeping	category	child_dialect_count	child_family_count	child_language_count	description	family_pk	father_pk	hid	id	jsondata	latitude	level	longitude	macroareas	markup_description	name	newick	pk
FALSE	Spoken L1 Language	0	0	0				sad	sand1273	"{""links"": [{""url"": ""http://crubadan.org/languages/sad"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/2826"", ""label"": ""Sandawe""}, {""url"": ""https://en.wikipedia.org/wiki/Sandawe_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/sand1273"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_sdw"", ""label"": ""Sandawe""}, {""url"": ""https://www.wikidata.org/entity/Q34016"", ""label"": null}], ""meds"": [[""151518"", ""grammar"", 2012, 280, ""Sander Steeman 2012""], [""105180"", ""grammar"", 2010, 206, ""Eaton, Helen 2010""], [""20603"", ""grammar"", 2008, 195, ""Eaton, Helen 2008""], [""127833"", ""grammar"", 1954, 120, ""Kimmenade, Martin van de 1954""], [""62390"", ""grammar_sketch"", 1916, 180, ""Dempwolff, Otto 1916""], [""26912"", ""wordlist_or_less"", 1894, 27, ""Baumann, Oscar 1894""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	-5.26918	language	35.4808	Africa		Sandawe	'Sandawe [sand1273][sad]-l-':1	92
FALSE	Spoken L1 Language	0	0	0				spc	sape1238	"{""links"": [{""url"": ""http://endangeredlanguages.com/lang/2749"", ""label"": ""Sap\u00e9""}, {""url"": ""https://www.wikidata.org/entity/Q2888158"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Sap%C3%A9_language"", ""label"": null}], ""meds"": [[""145498"", ""phonology_or_text"", 1967, 2, ""Migliazza, Ernesto 1967""], [""93375"", ""wordlist_or_less"", 1943, 9, ""de Matallana, Baltasar and de Armellada, Cesareo 1943""], [""105863"", ""wordlist_or_less"", 1928, 5, ""Theodor Koch-Gr\u00fcnberg 1928""], [""26137"", ""wordlist_or_less"", 1913, 3, ""Koch-Gr\u00fcnberg, Theodor 1913""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	4.0735661	language	-62.9666521	South America		SapÃ©	'SapÃ© [sape1238][spc]-l-':1	333
FALSE	Spoken L1 Language	0	0	0				sao	saus1247	"{""links"": [{""url"": ""http://endangeredlanguages.com/lang/2779"", ""label"": ""Sause""}, {""url"": ""https://www.wikidata.org/entity/Q4409155"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Sause_language"", ""label"": null}], ""meds"": [[""42038"", ""wordlist_or_less"", 1994, 4, ""Smits, Leo and Voorhoeve, C. L. 1994""], [""126692"", ""wordlist_or_less"", 1975, 1, ""C. L. Voorhoeve 1975""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	-3.16632	language	139.627	Papunesia		Sause	'Sause [saus1247][sao]-l-':1	304
FALSE	Spoken L1 Language	0	0	0				svs	savo1255	"{""links"": [{""url"": ""http://endangeredlanguages.com/lang/2490"", ""label"": ""Savosavo""}, {""url"": ""https://www.wikidata.org/entity/Q3130296"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Savosavo_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/savo1255"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_svs"", ""label"": ""Savosavo""}], ""meds"": [[""320392"", ""long_grammar"", 2012, 416, ""Wegener, Claudia U. 2012""], [""27652"", ""long_grammar"", 2008, 396, ""Wegener, Claudia U. 2008""], [""156809"", ""phonology_or_text"", 1975, 3, ""Evelyn M. Todd 1975""], [""161030"", ""phonology_or_text"", 1969, 2, ""Capell, Arthur 1969""], [""99266"", ""wordlist_or_less"", 1885, 6, ""Robert Codrington 1885""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	-9.12853	language	159.814	Papunesia		Savosavo	'Savosavo [savo1255][svs]-l-':1	356
FALSE	Spoken L1 Language	2	0	0				NOCODE_Sechuran	sech1236	"{""links"": [], ""meds"": [[""578151"", ""wordlist_or_less"", 2015, 19, ""Urban, Matthias 2015""], [""76019"", ""wordlist_or_less"", 1919, 10, ""von Buchwald, Otto 1919""]], ""ethnologue_comment"": {""isohid"": ""NOCODE_Sechuran"", ""comment_type"": ""missing"", ""ethnologue_versions"": [""E16"", ""E17"", ""E18"", ""E19"", ""E20"", ""E21"", ""E22"", ""E23""], ""comment"": ""Sechuran, an extinct poorly attested Peruvian language of uncertain affiliation, is missing from E16/E17/E18/E19/E20/E21/E22/E23 (**hh:w:Zevallos:Costa**, **hh:w:vonBuchwald:Migraciones-Sudamericas**, **hh:hv:Adelaar:Andes**, **hh:hvw:Loukotka:Inconnues**).""}, ""iso_retirement"": null}"	-5.568969	language	-80.828247	South America		Sechuran	"('Olmos [olmo1234]':1,'Sec [secc1234]':1)'Sechuran [sech1236]-l-':1"	265
FALSE	Spoken L1 Language	0	0	0				sei	seri1257	"{""links"": [{""url"": ""http://crubadan.org/languages/sei"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/5846"", ""label"": ""Seri""}, {""url"": ""https://en.wikipedia.org/wiki/Seri_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/seri1257"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_ser"", ""label"": ""Seri""}, {""url"": ""https://www.wikidata.org/entity/Q36583"", ""label"": null}], ""meds"": [[""159254"", ""long_grammar"", 2004, 474, ""Moser, Mary Beck and Stephen A. Marlett 2004""], [""154669"", ""grammar"", 1981, 241, ""Stephen A. Marlett 1981""], [""572008"", ""grammar_sketch"", 1959, 0, ""Griffen, B. 1959""], [""324408"", ""wordlist_or_less"", 1898, 115, ""W. J. McGee 1898""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	28.9877	language	-112.384	North America		Seri	'Seri [seri1257][sei]-l-':1	89
FALSE	Spoken L1 Language	0	0	0				sbf	shab1252	"{""links"": [{""url"": ""http://endangeredlanguages.com/lang/1379"", ""label"": ""Shabo""}, {""url"": ""https://www.wikidata.org/entity/Q36342"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Shabo_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/shab1252"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_shb"", ""label"": ""Shabo""}], ""meds"": [[""549948"", ""long_grammar"", 2015, 528, ""Kibebe, Tsehay Taye 2015""], [""12443"", ""grammar"", 1991, 17, ""Anbessa, Teferra 1991""], [""316974"", ""wordlist_or_less"", 1984, 12, ""Peter Unseth 1984""], [""56059"", ""wordlist_or_less"", 1983, 1, ""Bender, Lionel M. 1983""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	7.64407	language	35.223	Africa		Shabo	'Shabo [shab1252][sbf]-l-':1	351
FALSE	Spoken L1 Language	0	0	0				sii	shom1245	"{""links"": [{""url"": ""http://endangeredlanguages.com/lang/5146"", ""label"": ""Shom Peng""}, {""url"": ""https://www.wikidata.org/entity/Q1039346"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Shompen_language"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_smp"", ""label"": ""Shompen""}], ""meds"": [[""162815"", ""wordlist_or_less"", 2003, 74, ""Chattopadhyay, Subhash Chandra and Asok Kumar Mukhopadhyay 2003""], [""111601"", ""wordlist_or_less"", 1875, 22, ""de R\u00f6epstorff, Ad. 1875""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	7.02099	language	93.8064	Eurasia		Shom Peng	'Shom Peng [shom1245][sii]-l-':1	368
FALSE	Spoken L1 Language	1	0	0				sif	siam1242	"{""links"": [{""url"": ""https://www.wikidata.org/entity/Q36252"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Siamou_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/siam1242"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_sme"", ""label"": ""Seme""}], ""meds"": [[""552582"", ""long_grammar"", 2015, 432, ""Toews, Carmela I. P. 2015""], [""545828"", ""grammar_sketch"", 1964, 39, ""Prost, Andr\u00e9 1964""], [""132905"", ""wordlist_or_less"", 1924, 107, ""Tauxier, Louis 1924""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	10.998	language	-4.92143	Africa		Siamou	('Bandougou [band1350]':1)'Siamou [siam1242][sif]-l-':1	220
FALSE	Spoken L1 Language	0	0	0				sis	sius1254	"{""links"": [{""url"": ""http://endangeredlanguages.com/lang/8390"", ""label"": ""Siuslaw""}, {""url"": ""https://www.wikidata.org/entity/Q2315424"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Siuslaw_language"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_siu"", ""label"": ""Siuslaw""}], ""meds"": [[""138616"", ""grammar"", 1922, 200, ""Leo J. Frachtenberg 1922""], [""46953"", ""grammar_sketch"", 1914, 156, ""Frachtenberg, Leo J. 1914""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	42.5111	language	-124.379	North America		Siuslaw	'Siuslaw [sius1254][sis]-l-':1	346
FALSE	Spoken L1 Language	0	0	0				sua	sulk1246	"{""links"": [{""url"": ""http://crubadan.org/languages/sua"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/10810"", ""label"": ""Sulka""}, {""url"": ""https://en.wikipedia.org/wiki/Sulka_language"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_sul"", ""label"": ""Sulka""}, {""url"": ""https://www.wikidata.org/entity/Q7636341"", ""label"": null}], ""meds"": [[""150994"", ""long_grammar"", 1962, 549, ""Schneider, Joseph 1962""], [""95370"", ""grammar_sketch"", 1915, 53, ""H. M\u00fcller 1915-1916""], [""316690"", ""wordlist_or_less"", 1907, 55, ""Richard Parkinson 1907""], [""29651"", ""wordlist_or_less"", 1904, 2, ""Wilhelm Schmidt 1904""], [""103971"", ""wordlist_or_less"", 1903, 27, ""Matthias Rascher 1903-1904""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	-5.03471	language	151.891	Papunesia		Sulka	'Sulka [sulk1246][sua]-l-':1	354
FALSE	Spoken L1 Language	0	0	0				sux	sume1241	"{""links"": [{""url"": ""https://www.wikidata.org/entity/Q36790"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Sumerian_language"", ""label"": null}], ""meds"": [[""143754"", ""long_grammar"", 2010, 772, ""Jagersma, Abraham Hendrik 2010""], [""82303"", ""long_grammar"", 1984, 376, ""Thomsen, Marie-Louise 1984""], [""316635"", ""grammar_sketch"", 1914, 150, ""Friedrich Delitzsch 1914""], [""317372"", ""grammar_sketch"", 1888, 63, ""George Bertin 1888""]], ""ethnologue_comment"": {""isohid"": ""sux"", ""comment_type"": ""missing"", ""ethnologue_versions"": [""E16"", ""E17"", ""E18"", ""E19"", ""E20"", ""E21"", ""E22"", ""E23""], ""comment"": ""Sumerian, an extinct ancient language isolate whose existence is well-known, but not found in E16/E17/E18/E19/E20/E21/E22/E23 (**hh:g:Edzard:Sumerian**).""}, ""iso_retirement"": null}"	31.3	language	45.6667	Eurasia		Sumerian	'Sumerian [sume1241][sux]-l-':1	360
FALSE	Spoken L1 Language	2	0	0				knv	tabo1241	"{""links"": [{""url"": ""http://crubadan.org/languages/knv"", ""label"": null}, {""url"": ""http://crubadan.org/languages/knv-x-ara"", ""label"": null}, {""url"": ""http://crubadan.org/languages/knv-x-fly"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/6674"", ""label"": ""Tabo""}, {""url"": ""https://en.wikipedia.org/wiki/Tabo_language"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q7959888"", ""label"": null}], ""meds"": [[""111313"", ""long_grammar"", 2003, 354, ""Tim Schlatter 2003""], [""87007"", ""phonology_or_text"", 2002, 175, ""Tim Schlatter and Karen Schlatter 2002""], [""112728"", ""wordlist_or_less"", 1976, 3, ""Ger P. Reesink 1976""], [""142333"", ""wordlist_or_less"", 1975, 1, ""John Z'graggen 1975""], [""77107"", ""wordlist_or_less"", 1973, 1, ""Karl J. Franklin 1973""], [""81764"", ""wordlist_or_less"", 1923, 1, ""Sidney H. Ray 1923""], [""322245"", ""wordlist_or_less"", 1921, 1, ""Austen, Leo 1921""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	-8.09387	language	143.305	Papunesia		Tabo	"('Aramia River [aram1254]':1,'Fly River [flyr1238]':1)'Tabo [tabo1241][knv]-l-':1"	407
FALSE	Spoken L1 Language	0	0	0				gpn	taia1239	"{""links"": [{""url"": ""http://endangeredlanguages.com/lang/2216"", ""label"": ""Taiap""}, {""url"": ""https://en.wikipedia.org/wiki/Tayap_language"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_tap"", ""label"": ""Taiap""}, {""url"": ""https://www.wikidata.org/entity/Q56237"", ""label"": null}], ""meds"": [[""573769"", ""grammar"", 2019, 258, ""Kulick, Don and Angela Terrill 2019""], [""118654"", ""grammar_sketch"", 1992, 24, ""Don Kulick and Christopher Stroud 1992""], [""306728"", ""wordlist_or_less"", 1972, 10, ""John A. Z'graggen 1972""], [""97031"", ""wordlist_or_less"", 1938, 4, ""H\u00f6ltker, Georg 1938""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	-4.05047	language	144.506	Papunesia		Taiap	'Taiap [taia1239][gpn]-l-':1	279
FALSE	Spoken L1 Language	0	0	0				tkm	take1257	"{""links"": [{""url"": ""https://www.wikidata.org/entity/Q56710"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Takelma_language"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_tkl"", ""label"": ""Takelma""}], ""meds"": [[""47896"", ""long_grammar"", 1909, 304, ""Edward Sapir 1909""], [""576882"", ""grammar_sketch"", 1907, 25, ""Sapir, E. 1907""], [""28814"", ""wordlist_or_less"", 1879, 8, ""Albert S. Gatschet 1879""]], ""ethnologue_comment"": {""isohid"": ""tkm"", ""comment_type"": ""missing"", ""ethnologue_versions"": [""E17"", ""E18"", ""E19"", ""E20"", ""E21"", ""E22"", ""E23""], ""comment"": ""Takelma [tkm], a well-attested extinct language isolate, is missing from E17/E18/E19/E20/E21/E22/E23 (**hh:g:Kendall:Takelma**, **hh:hvb:Golla:California**, **hh:gt:Sapir:Takelma**).""}, ""iso_retirement"": null}"	42.423	language	-123.452	North America		Takelma	'Takelma [take1257][tkm]-l-':1	105
FALSE	Spoken L1 Language	2	0	0				NOCODE_Tallan	tall1235	"{""links"": [{""url"": ""https://www.wikidata.org/entity/Q16910468"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Tall%C3%A1n_language"", ""label"": null}], ""meds"": [[""132069"", ""wordlist_or_less"", 1950, 45, ""Ramos Cabredo, Josefina 1950""], [""121336"", ""wordlist_or_less"", 1948, 2, ""Zevallos Qui\u00f1ones, Jorge 1948""], [""305276"", ""wordlist_or_less"", 1945, 4, ""Jij\u00f3n y Caama\u00f1o, Jacinto 1945""]], ""ethnologue_comment"": {""isohid"": ""NOCODE_Tallan"", ""comment_type"": ""missing"", ""ethnologue_versions"": [""E16"", ""E17"", ""E18"", ""E19"", ""E20"", ""E21"", ""E22"", ""E23""], ""comment"": ""Tall\u00e1n, an extinct poorly attested Peruvian language of uncertain affiliation, is missing from E16/E17/E18/E19/E20/E21/E22/E23 (**hh:w:Zevallos:Costa**, **hh:hv:Adelaar:Andes**, **hh:w:Ramos:Tallan**, **hh:hvw:Loukotka:Inconnues**).""}, ""iso_retirement"": null}"	-5.330824	language	-80.651093	South America		TallÃ¡n	"('Catacaos [cata1293]':1,'ColÃ¡n [cola1238]':1)'TallÃ¡n [tall1235]-l-':1"	59
FALSE	Spoken L1 Language	0	0	0				xxt	tamb1257	"{""links"": [{""url"": ""https://www.wikidata.org/entity/Q36711"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Tambora_language"", ""label"": null}], ""meds"": [[""144964"", ""wordlist_or_less"", 1830, 195, ""Raffles, Thomas Stamford 1830""], [""97019"", ""wordlist_or_less"", 1826, 558, ""Balbi, Adrien 1826""]], ""ethnologue_comment"": {""isohid"": ""xxt"", ""comment_type"": ""missing"", ""ethnologue_versions"": [""E16"", ""E17"", ""E18"", ""E19"", ""E20"", ""E21"", ""E22"", ""E23""], ""comment"": ""Tambora, an extinct non-Austronesian language of Indonesia, is missing from E16/E17/E18/E19/E20/E21/E22/E23 (**hh:h:Balbi:Atlas:I**, **hh:hvw:Donohue:Tambora**, **hh:h:Steinhauer:Austronesian**).""}, ""iso_retirement"": null}"	-8.25	language	118	Papunesia		Tambora	'Tambora [tamb1257][xxt]-l-':1	321
FALSE	Spoken L1 Language	0	0	0				tcm	tana1288	"{""links"": [{""url"": ""http://endangeredlanguages.com/lang/10732"", ""label"": ""Tanahmerah""}, {""url"": ""https://www.wikidata.org/entity/Q3514927"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Sumuri_language"", ""label"": null}], ""meds"": [[""42031"", ""wordlist_or_less"", 1998, 3, ""Smits, Leo and Voorhoeve, C. L. 1998""], [""126692"", ""wordlist_or_less"", 1975, 1, ""C. L. Voorhoeve 1975""], [""159239"", ""wordlist_or_less"", 1958, 1, ""Anceaux, Johannes Cornelis 1958""], [""22183"", ""wordlist_or_less"", 1956, 1, ""Anceaux, Johannes Cornelis 1956""], [""477190"", ""wordlist_or_less"", 1920, 96, ""van Muijlwijk, J. 1920""], [""27905"", ""wordlist_or_less"", 1913, 0, ""van Muijlwijk, J. 1913""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	-2.5523	language	133.18	Papunesia		Tanahmerah	'Tanahmerah [tana1288][tcm]-l-':1	408
FALSE	Spoken L1 Language	0	0	0				tdm	taru1236	"{""links"": [{""url"": ""http://endangeredlanguages.com/lang/6969"", ""label"": ""Taruma""}, {""url"": ""https://www.wikidata.org/entity/Q5559094"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Taruma_language"", ""label"": null}], ""meds"": [[""35184"", ""wordlist_or_less"", 1949, 30, ""\u010cestm\u00edr Loukotka 1949""], [""132825"", ""wordlist_or_less"", 1918, 24, ""William C. Farabee 1918""], [""79048"", ""wordlist_or_less"", 1867, 3, ""von Martius, Carl Friedrich Philip 1867""], [""54846"", ""wordlist_or_less"", 1862, 1, ""Latham, Robert Gordon 1862""], [""16438"", ""wordlist_or_less"", 1849, 1, ""Robert H. Schomburgk 1849""], [""313075"", ""wordlist_or_less"", 1848, 1, ""Robert H. Schomburgk 1848""], [""94638"", ""wordlist_or_less"", 1845, 52, ""Robert Schomburgk 1845""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	-0.90963	language	-59.904786	South America		Taruma	'Taruma [taru1236][tdm]-l-':1	125
FALSE	Spoken L1 Language	0	0	0				trr	taus1253	"{""links"": [{""url"": ""http://endangeredlanguages.com/lang/2163"", ""label"": ""Taushiro""}, {""url"": ""https://www.wikidata.org/entity/Q1957508"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Taushiro_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/taus1253"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_tsr"", ""label"": ""Taushiro""}], ""meds"": [[""78542"", ""grammar_sketch"", 1975, 118, ""Alicea, Neftal\u00ed 1975""], [""321177"", ""wordlist_or_less"", 1788, 60, ""Veigl, Franciscus Xavier 1788, 1789""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	-3.22497	language	-75.5603	South America		Taushiro	'Taushiro [taus1253][trr]-l-':1	247
FALSE	Spoken L1 Language	5	0	0				NOCODE_Timote-Cuica	timo1237	"{""links"": [{""url"": ""https://www.wikidata.org/entity/Q7806995"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Timote_language"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_cuc"", ""label"": ""Cuica""}], ""meds"": [[""77983"", ""grammar_sketch"", 1927, 31, ""Paul Rivet 1927""], [""134914"", ""wordlist_or_less"", 1907, 35, ""Tavera-Acosta, Bartolom\u00e9 1907""], [""20375"", ""wordlist_or_less"", 1886, 27, ""Calca\u00f1o, Julio 1886""], [""548667"", ""wordlist_or_less"", 1885, 2, ""Ernst, Adolf 1885""]], ""ethnologue_comment"": {""isohid"": ""NOCODE_Timote-Cuica"", ""comment_type"": ""missing"", ""ethnologue_versions"": [""E16"", ""E17"", ""E18"", ""E19"", ""E20"", ""E21"", ""E22"", ""E23""], ""comment"": ""Timote-Cuica, an extinct isolated language of present-day Venezuela, is missing from E16/E17/E18/E19/E20/E21/E22/E23 (**hh:s:Rivet:Timote**, **hh:phon:Arrieta:Timote**, **hh:w:Lares:Venezolanos**, **hh:s:Arrieta:Timote**).""}, ""iso_retirement"": null}"	8.848165	language	-70.975342	South America		Timote-Cuica	"('Cuica [cuic1235]':1,('Miguri [migu1234]':1,'Mirripu [mirr1241]':1,'Mucunchi [mucu1234]':1)'Timote [timo1263]':1)'Timote-Cuica [timo1237]-l-':1"	371
FALSE	Spoken L1 Language	2	0	0				tjm	timu1245	"{""links"": [{""url"": ""https://www.wikidata.org/entity/Q638300"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Timucua_language"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_tmc"", ""label"": ""Timucua""}], ""meds"": [[""325475"", ""grammar"", 1614, 180, ""Lucien Adam and Julien Vinson 1886 [1614]""], [""320976"", ""phonology_or_text"", 1613, 492, ""Francisco Pareja 1613""]], ""ethnologue_comment"": {""isohid"": ""tjm"", ""comment_type"": ""missing"", ""ethnologue_versions"": [""E16"", ""E17"", ""E18"", ""E19"", ""E20"", ""E21"", ""E22"", ""E23""], ""comment"": ""Timucua, an extinct language isolate of Florida, is missing from E16/E17/E18/E19/E20/E21/E22/E23 (**hh:g:AdamVinson:Timvqvana**, **hh:h:Goddard:Small-Western-Southeast**).""}, ""iso_retirement"": null}"	30.3027	language	-82.3132	North America		Timucua	"('Tawasa [tawa1290]':1,'Timuqva [timu1265]':1)'Timucua [timu1245][tjm]-l-':1"	390
FALSE	Spoken L1 Language	2	0	0				tit	tini1245	"{""links"": [{""url"": ""http://endangeredlanguages.com/lang/2146"", ""label"": ""Tinigua""}, {""url"": ""https://www.wikidata.org/entity/Q3029805"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Tinigua_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/tini1245"", ""label"": null}], ""meds"": [[""70040"", ""grammar_sketch"", 2000, 11, ""Nubia Tobar Ortiz 2000""], [""67020"", ""wordlist_or_less"", 1940, 9, ""Marcelino de Castellv\u00ed 1940""], [""47515"", ""wordlist_or_less"", 1891, 2, ""Adolf Ernst 1891""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	2.716	language	-73.768	South America		Tinigua	"('Pamigua [pami1248]':1,'Tinigua Proper [tini1247]':1)'Tinigua [tini1245][tit]-l-':1"	323
FALSE	Spoken L1 Language	0	0	0				tiw	tiwi1244	"{""links"": [{""url"": ""http://crubadan.org/languages/tiw"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/2574"", ""label"": ""Tiwi""}, {""url"": ""https://collection.aiatsis.gov.au/austlang/language/n20"", ""label"": ""Tiwi""}, {""url"": ""https://en.wikipedia.org/wiki/Tiwi_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/tiwi1244"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_tiw"", ""label"": ""Tiwi""}, {""url"": ""https://www.wikidata.org/entity/Q1656014"", ""label"": null}], ""meds"": [[""128837"", ""long_grammar"", 1983, 605, ""Lee, Jennifer R. 1983""], [""6987"", ""grammar"", 1970, 243, ""Osborne, Charles Roland 1970""], [""568745"", ""grammar_sketch"", 1913, 33, ""Basedow, H. 1913""], [""24370"", ""wordlist_or_less"", 1834, 53, ""J. Campbell 1834""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	-11.6308	language	130.949	Australia		Tiwi	'Tiwi [tiwi1244][tiw]-l-':1	39
FALSE	Spoken L1 Language	0	0	0				tqw	tonk1249	"{""links"": [{""url"": ""https://www.wikidata.org/entity/Q2454881"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Tonkawa_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/tonk1249"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_ton"", ""label"": ""Tonkawa""}], ""meds"": [[""71877"", ""grammar"", 1933, 148, ""Hoijer, Harry 1933-1938""], [""93214"", ""grammar"", 1931, 106, ""Hoijer, Harry 1931""], [""40573"", ""grammar_sketch"", 1877, 42, ""Albert S. Gatschet 1877""], [""302449"", ""wordlist_or_less"", 1876, 29, ""Albert S. Gatschet 1876""], [""124058"", ""wordlist_or_less"", 1828, 0, ""Berlandier, Jean Louis and Rafael Chowell 1828-1829""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	30.25	language	-96.75	North America		Tonkawa	'Tonkawa [tonk1249][tqw]-l-':1	42
FALSE	Spoken L1 Language	0	0	0				tqu	touo1238	"{""links"": [{""url"": ""http://endangeredlanguages.com/lang/10811"", ""label"": ""Touo""}, {""url"": ""https://www.wikidata.org/entity/Q56750"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Touo_language"", ""label"": null}], ""meds"": [[""61924"", ""grammar_sketch"", 1998, 106, ""Frahm, Roxanne Margaret 1998""], [""156809"", ""phonology_or_text"", 1975, 3, ""Evelyn M. Todd 1975""], [""161030"", ""phonology_or_text"", 1969, 2, ""Capell, Arthur 1969""], [""61917"", ""wordlist_or_less"", 1927, 4, ""Ray Waterhouse 1927""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	-8.58405	language	157.296	Papunesia		Touo	'Touo [touo1238][tqu]-l-':1	324
FALSE	Spoken L1 Language	0	0	0				tpy	trum1247	"{""links"": [{""url"": ""http://endangeredlanguages.com/lang/2132"", ""label"": ""Trumai""}, {""url"": ""https://www.wikidata.org/entity/Q12294279"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Trumai_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/trum1247"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_tru"", ""label"": ""Trumai""}], ""meds"": [[""19064"", ""long_grammar"", 1999, 475, ""Raquel Guirardello 1999""], [""78933"", ""grammar"", 1975, 272, ""Monod-Becquelin, Aurore 1975""], [""54467"", ""wordlist_or_less"", 1932, 23, ""Vincenzo Petrullo 1932""], [""136572"", ""wordlist_or_less"", 1897, 0, ""Meyer, Hermann 1897""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	-11.8119	language	-53.5717	South America		Trumai	'Trumai [trum1247][tpy]-l-':1	328
FALSE	Spoken L1 Language	0	0	0				tun	tuni1252	"{""links"": [{""url"": ""http://endangeredlanguages.com/lang/8969"", ""label"": ""Tunica""}, {""url"": ""https://www.wikidata.org/entity/Q56619"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Tunica_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/tuni1252"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_tun"", ""label"": ""Tunica""}], ""meds"": [[""146221"", ""grammar"", 1997, 255, ""Krueger, John R. 1997""], [""154327"", ""grammar"", 1941, 143, ""Mary R. Haas 1941""], [""312301"", ""grammar"", 1935, 0, ""Haas, Mary Rosamond Swadesh 1935""], [""98238"", ""grammar_sketch"", 1921, 39, ""John R. Swanton 1921""]], ""ethnologue_comment"": null, ""iso_retirement"": null}"	30.9888	language	-92.5403	North America		Tunica	'Tunica [tuni1252][tun]-l-':1	353
